VideoDuration,PubliedDate,VideoID,VideoImageURL,VideoTitle,VideoURL,VideoViews,Like,Unlike,Khan Style%,Animation%  ,Talking Head%                 ,Whiteboard%
PT10M25S,2/21/2017,VoLZXXQL-YY,https://i.ytimg.com/vi/VoLZXXQL-YY/maxresdefault.jpg,9 Incredible Science Facts You Probably Didn't Learn At School,https://www.youtube.com/embed/VoLZXXQL-YY,27058156,1125,42,5,95,50,80
PT51M44S,8/26/2020,XIsJmSTjTdg,https://i.ytimg.com/vi/XIsJmSTjTdg/maxresdefault.jpg,Lesson 5. Indices | Maths Session for Grade 07,https://www.youtube.com/embed/XIsJmSTjTdg,9895,125,65,5,95,5,20
PT13M10S,10/21/2020,RyBDXr4ZQdA,https://i.ytimg.com/vi/RyBDXr4ZQdA/hqdefault.jpg,Science|Grade 6 Science Lessons in sinhala medium|Science for grade 6|2020|Science Channel Bro,https://www.youtube.com/embed/RyBDXr4ZQdA,809,100,12,5,95,5,20
PT13M46S,11/23/2020,LkhPRz7Hocg,https://i.ytimg.com/vi/LkhPRz7Hocg/maxresdefault.jpg,Algebra Basics: Laws Of Exponents - Math Antics,https://www.youtube.com/embed/LkhPRz7Hocg,443768,950,53,0,95,5,20
PT11M6S,5/17/2021,u_1oBZyjuvw,https://i.ytimg.com/vi/u_1oBZyjuvw/maxresdefault.jpg,Grade 06 Science lessons in Sinhala |  Unit 06 | 6 \u0dc0\u0dc3\u0dbb \u0dc0\u0dd2\u0daf\u0dca\u200d\u0dba\u0dcf\u0dc0 06 \u0db4\u0dcf\u0da9\u0db8 | \u0dc1\u0db6\u0dca\u0daf\u0dba \u0dc4\u0dcf \u0d87\u0dc3\u0dd3\u0db8,https://www.youtube.com/embed/u_1oBZyjuvw,10196,420,48,0,95,5,20
PT314M52S,4/5/2020,BRdMrTvgTDA,https://i.ytimg.com/vi/BRdMrTvgTDA/maxresdefault.jpg,Lesson 3 - Indices and Logarithms -II |  Maths Session-Term 1 #logarithms #DPEducation #Grade11Maths,https://www.youtube.com/embed/BRdMrTvgTDA,26593,652,120,0,95,5,10
PT13M43S,8/8/2021,U55vsC9XATc,https://i.ytimg.com/vi/U55vsC9XATc/hqdefault.jpg,O/L Science short lessons || science mart ,https://www.youtube.com/embed/U55vsC9XATc,36,12,1,0,95,5,10
PT1M52S,11/14/2016,mfMAbap5Rms,https://i.ytimg.com/vi/mfMAbap5Rms/maxresdefault.jpg,Indices - Introduction | Algebra | Maths | FuseSchool,https://www.youtube.com/embed/mfMAbap5Rms,24500,854,10,0,95,5,10
PT5M8S,1/29/2020,vrAPxzO-cjc,https://i.ytimg.com/vi/vrAPxzO-cjc/maxresdefault.jpg,How to Remember what you study? | How to Increase your Memory Power? | Study Tips | Letstute,https://www.youtube.com/embed/vrAPxzO-cjc,1359270,1020,12,5,5,15,10
PT10M22S,6/5/2017,4OB9YpIcAO8,https://i.ytimg.com/vi/4OB9YpIcAO8/maxresdefault.jpg,"What are Indices & How to Trade Them?"", ",https://www.youtube.com/embed/4OB9YpIcAO8,15865,125,54,5,5,15,10
PT6M2S,1/31/2017,Vm9eMbkRteo,https://i.ytimg.com/vi/Vm9eMbkRteo/maxresdefault.jpg,Laws Of Indices - Part 1 | Algebra | Maths | FuseSchool,https://www.youtube.com/embed/Vm9eMbkRteo,18714,145,2,5,5,15,85
PT22M25S,8/23/2012,H-aaFaL93kw,https://i.ytimg.com/vi/H-aaFaL93kw/maxresdefault.jpg,Indices with Example,https://www.youtube.com/embed/H-aaFaL93kw,177688,845,36,5,5,15,85
PT11M9S,1/30/2019,B4zejSI8zho,https://i.ytimg.com/vi/B4zejSI8zho/maxresdefault.jpg,Math Antics - Exponents and Square Roots,https://www.youtube.com/embed/B4zejSI8zho,1011378,8475,75,5,5,15,85
