VideoDuration,PubliedDate,VideoID,VideoImageURL,VideoTitle,VideoURL,VideoViews,Like,Unlike,Khan Style%,Animation%  ,Talking Head%                 ,Whiteboard%
PT2M1S,1/13/2017,DBSviXhkubg,https://i.ytimg.com/vi/DBSviXhkubg/maxresdefault.jpg,A Trick for Adding and Subtracting Negative Numbers,https://www.youtube.com/embed/DBSviXhkubg,249862,458,45,0,0,15,85
PT23M7S,9/26/2017,VxBEmaaSh1c,https://i.ytimg.com/vi/VxBEmaaSh1c/maxresdefault.jpg,Learn to Read | One Syllable Words | Red Level,https://www.youtube.com/embed/VxBEmaaSh1c,22726183,256,85,0,0,15,85
PT3M14S,3/30/2017,5Re3nbmqVaU,https://i.ytimg.com/vi/5Re3nbmqVaU/maxresdefault.jpg,What is Number Sequencing,https://www.youtube.com/embed/5Re3nbmqVaU,93702,420,74,0,0,15,85
PT6M30S,1/17/2020,UXsomnDkntI,"https://i.ytimg.com/vi/UXsomnDkntI/maxresdefault.jpg""",How The Internet Works? | What Is Internet? | Dr Binocs Show | Kids Learning Video | Peekaboo Kidz,https://www.youtube.com/embed/UXsomnDkntI,799942,324,85,0,0,15,85
PT5M48S,2/14/2019,mlNHIzV4x8Y,https://i.ytimg.com/vi/mlNHIzV4x8Y/maxresdefault.jpg,dition And Subtraction Of Integers | Mathematics Grade 5 | Periwinkle,https://www.youtube.com/embed/mlNHIzV4x8Y,206845,562,96,0,5,15,80
PT11M23S,10/27/2014,_BgblvF90UE,https://i.ytimg.com/vi/_BgblvF90UE/maxresdefault.jpg,Math Antics - Adding & Subtracting Integers,https://www.youtube.com/embed/_BgblvF90UE,2285902,125,85,0,5,15,80
PT16M31S,4/29/2016,tQe3G44jx2E,https://i.ytimg.com/vi/tQe3G44jx2E/hqdefault.jpg,Phonics Chapter 1 : Sounds of Alphabets | Learn Phonics  | Phonics Classroom Teaching,https://www.youtube.com/embed/tQe3G44jx2E,3821148,421,2,0,5,15,80
PT7M33S,10/7/2009,sEU5uaf-Tu4,https://i.ytimg.com/vi/sEU5uaf-Tu4/hqdefault.jpg,Understand and Learn the Rules of Positive and Negative Numbers,https://www.youtube.com/embed/sEU5uaf-Tu4,1090475,625,55,0,5,15,80
PT4M3S,2/19/2016,5NI0VX_KqFo,https://i.ytimg.com/vi/5NI0VX_KqFo/maxresdefault.jpg,Negative Numbers Subtracting (Easy Method,https://www.youtube.com/embed/5NI0VX_KqFo,69508,89,1,0,5,15,80
PT5M0S,12/15/2019,-8KVaw3T9JU,https://i.ytimg.com/vi/-8KVaw3T9JU/maxresdefault.jpg,How to Subtract Negative Numbers | Subtracting Negative Numbers,https://www.youtube.com/embed/-8KVaw3T9JU,16534,54,19,0,5,15,80
PT10M9S,2/11/2021,fw1kyM0F00Y,https://i.ytimg.com/vi/fw1kyM0F00Y/maxresdefault.jpg,INTRODUCTION TO INTEGERS | GRADE 6,https://www.youtube.com/embed/fw1kyM0F00Y,42967,84,28,0,0,85,10
PT7M34S,2/15/2019,3i2i9nmkG24,https://i.ytimg.com/vi/3i2i9nmkG24/maxresdefault.jpg,Introduction To Negative Numbers |  Maths Concept For Kids | Maths Grade 5 | Periwinkle,https://www.youtube.com/embed/3i2i9nmkG24,78100,56,38,0,0,85,10
PT21M31S,4/8/2016,2b3ZcvaHCqI,https://i.ytimg.com/vi/2b3ZcvaHCqI/maxresdefault.jpg,Tens and Ones | Maths for Kids | Kindergarten Maths School Syllabus | Maths For Pre School,https://www.youtube.com/embed/2b3ZcvaHCqI,392080,785,67,0,0,85,10
PT9M46S,10/26/2020,dSJEEOFaDz0,https://i.ytimg.com/vi/dSJEEOFaDz0/maxresdefault.jpg,Abacus Class - Introduction | Learn basics Abacus | Beginners Abacus Lesson 1,https://www.youtube.com/embed/dSJEEOFaDz0,60331,95,52,0,5,85,10
PT8M27S,9/23/2014,OAoLCXpao6s,https://i.ytimg.com/vi/OAoLCXpao6s/maxresdefault.jpg,Math Antics - Negative Numbers,https://www.youtube.com/embed/OAoLCXpao6s,1846593,68,54,0,5,85,10
PT3M33S,4/29/2020,41eVMYPCWTQ,https://i.ytimg.com/vi/41eVMYPCWTQ/maxresdefault.jpg,e and Composite Numbers | Mathematics Grade 4 | Periwinkle,https://www.youtube.com/embed/41eVMYPCWTQ,408738,52,56,0,5,85,10
PT24M18S,8/20/2016,72L2zoCIpng,https://i.ytimg.com/vi/72L2zoCIpng/maxresdefault.jpg,"Learn Numbers For Kids | Counting Numbers 1 - 25 | Learn To Write Numbers | Before, After Numbers",https://www.youtube.com/embed/72L2zoCIpng,1727463,47,21,0,0,85,15
PT85M10S,8/18/2020,NKsoImYwyGo,https://i.ytimg.com/vi/NKsoImYwyGo/maxresdefault.jpg,Lesson 8. Directed Numbers | Maths Session for Grade 07,https://www.youtube.com/embed/NKsoImYwyGo,9726,89,23,0,0,85,15
PT44M52S,7/29/2017,a4YPullnX0Q,https://i.ytimg.com/vi/a4YPullnX0Q/maxresdefault.jpg,Going To the Forest | Wild Animals for Kids and More Learning Songs & Nursery Rhymes by ChuChu TV,https://www.youtube.com/embed/a4YPullnX0Q,75887354,69,24,0,0,85,15
PT100M14S,7/16/2020,f4c8izcEX4s,https://i.ytimg.com/vi/f4c8izcEX4s/maxresdefault.jpg,"Lesson 4. Directed Numbers | Maths Session for Grade 08"", ",https://www.youtube.com/embed/f4c8izcEX4s,15751,85,25,0,5,85,15
PT11M43S,1/25/2017,uSXcjhhBSAM,https://i.ytimg.com/vi/uSXcjhhBSAM/maxresdefault.jpg,Maths Help - 35.  Addition & Subtraction of Directed Numbers,https://www.youtube.com/embed/uSXcjhhBSAM,24926,96,2,0,55,85,10
PT7M33S,10/7/2009,sEU5uaf-Tu4,https://i.ytimg.com/vi/sEU5uaf-Tu4/hqdefault.jp,Understand and Learn the Rules of Positive and Negative Numbers,https://www.youtube.com/embed/sEU5uaf-Tu4,1090475,85,58,0,0,80,10
PT12M7S,5/22/2015,NybHckSEQBI,https://i.ytimg.com/vi/NybHckSEQBI/maxresdefault.jpg,Algebra Basics: What Is Algebra? - Math Antics,https://www.youtube.com/embed/NybHckSEQBI,4946112,856,96,0,5,80,10
PT8M27S,9/23/2014,OAoLCXpao6s,https://i.ytimg.com/vi/OAoLCXpao6s/maxresdefault.jpg,Math Antics - Negative Numbers,https://www.youtube.com/embed/OAoLCXpao6s,1846593,96,52,0,5,80,10
PT11M23S,10/27/2014,BgblvF90UE,https://i.ytimg.com/vi/_BgblvF90UE/maxresdefault.jpg,Math Antics - Adding & Subtracting Integers,https://www.youtube.com/embed/_BgblvF90UE,2285902,84,8,0,0,80,10
