VideoDuration,PubliedDate,VideoID,VideoImageURL,VideoTitle,VideoURL,VideoViews,Like,Unlike,Khan Style%,Animation%  ,Talking Head%                 ,Whiteboard%
PT6M17S,8/24/2015,9hZkk73nJ_Y,https://i.ytimg.com/vi/9hZkk73nJ_Y/maxresdefault.jpg,Introduction to Fractions | #aumsum #kids #science #education #children,https://www.youtube.com/embed/9hZkk73nJ_Y,2475108,555,44,0,2,13,51
PT5M37S,5/4/2013,Q8B7dKfUDjc,https://i.ytimg.com/vi/Q8B7dKfUDjc/maxresdefault.jpg,,https://www.youtube.com/embed/Q8B7dKfUD,4427907,572,11,0,12,13,10
PT5M52S,6/4/2015,gT0HFbA1Mow,https://i.ytimg.com/vi/gT0HFbA1Mow/maxresdefault.jpg,Basic Division | #aumsum #kids #science #education #children,https://www.youtube.com/embed/gT0HFbA1Mow,1510316,665,22,0,12,13,10
PT2M18S,1/16/2019,Hwr4gEHepOo,https://i.ytimg.com/vi/Hwr4gEHepOo/maxresdefault.jpg,Ones & Tens | Mathematics Grade 1 | Periwinkle,https://www.youtube.com/embed/Hwr4gEHepOo,579875,325,77,0,11,13,10
PT3M33S,4/29/2020,41eVMYPCWTQ,https://i.ytimg.com/vi/41eVMYPCWTQ/maxresdefault.jpg,Prime and Composite Numbers | Mathematics Grade 4 | Periwinkle,https://www.youtube.com/embed/41eVMYPCWTQ,412001,951,55,0,11,12,1
PT3M10S,4/26/2020,XMpAJMyeQy0,https://i.ytimg.com/vi/XMpAJMyeQy0/hqdefault.jpg,Equal Parts of a Whole | Mathematics Grade 3 | Periwinkle,https://www.youtube.com/embed/XMpAJMyeQy0,23180,532,66,0,22,12,10
PT23M23S,12/28/2017,JI7ODKfkDNk,https://i.ytimg.com/vi/JI7ODKfkDNk/maxresdefault.jpg,Best English Stories Compilation For Kids | 17 Short Moral Stories Collection | Periwinkle,https://www.youtube.com/embed/JI7ODKfkDNk,127078,658,33,0,11,14,10
PT7M34S,2/15/2019,3i2i9nmkG24,https://i.ytimg.com/vi/3i2i9nmkG24/maxresdefault.jpg,Introduction To Negative Numbers |  Maths Concept For Kids | Maths Grade 5 | Periwinkle,https://www.youtube.com/embed/3i2i9nmkG24,78436,554,33,0,11,15,10
PT2M52S,1/12/2018,zijGfIzT5Ss,https://i.ytimg.com/vi/zijGfIzT5Ss/maxresdefault.,Collective Nouns | English Grammar & Composition Grade 3 | Periwinkle,https://www.youtube.com/embed/zijGfIzT5Ss,1073703,652,25,0,11,15,10
PT8M17S,5/17/2020,88abzPu_57s,https://i.ytimg.com/vi/88abzPu_57s/maxresdefault.jpg,Our Solar System and The Universe | Science for Kids | Grade 3 | Periwinkle,https://www.youtube.com/embed/88abzPu_57s,31396,355,36,0,11,15,10
PT16M13S,12/5/2019,u3HANGB47pA,https://i.ytimg.com/vi/u3HANGB47pA/maxresdefault.jpg,egers | Class 7 | Maths| CBSE | ICSE | FREE Tutori,https://www.youtube.com/embed/u3HANGB47pA,116361,216,1,0,12,15,10
PT4M16S,6/12/2017,jKo_NrYcAaA,https://i.ytimg.com/vi/jKo_NrYcAaA/maxresdefault.jpg,International Number System | Mathematics Grade 4 | Periwinkle,https://www.youtube.com/embed/jKo_NrYcAaA,778433,355,44,0,1,15,10
