VideoDuration,PubliedDate,VideoID,VideoImageURL,VideoTitle,VideoURL,VideoViews,Like,Unlike,Khan Style%,Animation%  ,Talking Head%                 ,Whiteboard%
PT4M11S,12/30/2019,Kzj0B8VUXC8,https://i.ytimg.com/vi/Kzj0B8VUXC8/maxresdefault.jpg,Math lesson for Grade 7 - What are Algebraic Expressions,https://www.youtube.com/embed/Kzj0B8VUXC8,47667,852,42,0,95,5,10
PT8M40S,4/6/2020,fheL2_Je0Mo,https://i.ytimg.com/vi/fheL2_Je0Mo/maxresdefault.jpg,"""\u0dad\u0dad\u0dca\u0db4\u0dbb \u0daf\u0dd9\u0d9a\u0dd9\u0db1\u0dca \u0d9c\u0dd4\u0dab \u0d9a\u0dbb\u0db1\u0dca\u0db1 \u0dbb\u0dc4\u0dc3\u0dca \u0d9a\u0dca\u200d\u0dbb\u0db8 5\u0d9a\u0dca | Math tricks |\u0d9c\u0dab\u0dd2\u0dad \u0dbb\u0dc4\u0dc3\u0dca",https://www.youtube.com/embed/fheL2_Je0Mo,599387,962,85,0,95,5,10
PT37M9S,10/5/2019,PVoTRu3p6ug,https://i.ytimg.com/vi/PVoTRu3p6ug/maxresdefault.j,Algebra for Beginners | Basics of Algebra,https://www.youtube.com/embed/PVoTRu3p6ug,323581,741521,420,5,5,15,10
PT42M55S,9/28/2018,EmD8cNdBros,https://i.ytimg.com/vi/EmD8cNdBros/maxresdefault.jpg,Introduction - Algebraic Expressions and Identities - Chapter 9 - NCERT Class 8th Maths,https://www.youtube.com/embed/EmD8cNdBros,1828987,885,123,5,5,15,10
PT116M18S,7/16/2020,49G43UkVvEM,https://i.ytimg.com/vi/49G43UkVvEM/maxresdefault.jpg,Lesson 7. Factors | Maths Session for Grade 08,https://www.youtube.com/embed/49G43UkVvEM,13835,652,300,5,5,15,85
PT7M28S,8/29/2017,ctqviXu-mTE,https://i.ytimg.com/vi/ctqviXu-mTE/hqdefault.jpg,Factorising Algebraic Expressions ( factoring / factorizing ,https://www.youtube.com/embed/ctqviXu-mTE,918106,745,521,5,5,15,85
PT7M11S,2/15/2019,Ks-wwYpS20Y,"https://i.ytimg.com/vi/Ks-wwYpS20Y/maxresdefault.jpg"", ",Algebra Trick to save you time (Algebra Tricks),https://www.youtube.com/embed/Ks-wwYpS20Y,165047,965,452,5,5,15,85
PT5M59S,2/2/2015,BZeFnoAHFkw,https://i.ytimg.com/vi/BZeFnoAHFkw/maxresdefault.jpg,Grade 8 Math - Lesson 8.5: Solving Equations,https://www.youtube.com/embed/BZeFnoAHFkw,253077,8547,321,0,5,15,85
PT22M31S,10/15/2019,Z4X2c2Grq4g,https://i.ytimg.com/vi/Z4X2c2Grq4g/maxresdefault.jpg,CERT Grade 8 || CBSE Class 8 - Algebraic Expressions and Identities Introduction in Tami,https://www.youtube.com/embed/Z4X2c2Grq4g,5483,523,520,0,5,15,85
PT7M28S,11/19/2006,bAerID24QJ0,https://i.ytimg.com/vi/bAerID24QJ0/maxresdefault.jpg,Algebra: Linear equations 1 | Linear equations | Algebra I | Khan Academy,https://www.youtube.com/embed/bAerID24QJ0,2266031,965,142,0,5,15,85
PT69M12S,7/22/2020,6BxSBRWQ2o,https://i.ytimg.com/vi/-6BxSBRWQ2o/maxresdefault.jpg,Lesson 6. Solids | Maths Session for Grade 08,https://www.youtube.com/embed/-6BxSBRWQ2o,10062,452,52,5,5,15,85
PT160M10S,7/2/2020,CT9iX5osAs4,https://i.ytimg.com/vi/CT9iX5osAs4/maxresdefault.jp,Lesson 5. Algebraic Expressions | Maths Session for Grade 08,https://www.youtube.com/embed/CT9iX5osAs4,28776,632,41,5,5,15,85
PT2M33S,6/1/2015,X7LMvlboXW4,"https://i.ytimg.com/vi/X7LMvlboXW4/maxresdefault.jpg"", ",Basics of Algebraic Expressions (GMAT/GRE/CAT/Bank PO/SSC CGL) | Don't Memorise,https://www.youtube.com/embed/X7LMvlboXW4,191283,521,62,5,0,15,85
PT9M55S,12/5/2019,xFP41SGNaXA,https://i.ytimg.com/vi/xFP41SGNaXA/maxresdefault.jpg,Algebraic Expressions | Class 7 | Maths| CBSE | ICSE | FREE Tutorial,https://www.youtube.com/embed/xFP41SGNaXA,86697,542,71,0,0,15,85
PT16M15S,7/28/2015,f_1dONDUA_s,https://i.ytimg.com/vi/f_1dONDUA_s/hqdefault.jpg,Algebraic Expressions,,22466,231,65,0,0,15,85
PT2M38S,12/19/2014,5Q0FlxcEEIw,https://i.ytimg.com/vi/5Q0FlxcEEIw/maxresdefault.jpg,What is Algebra? | Don't Memoris,https://www.youtube.com/embed/5Q0FlxcEEIw,508340,452,45,0,0,15,85
PT7M57S,2/19/2016,VqfeXMinM0U,https://i.ytimg.com/vi/VqfeXMinM0U/maxresdefault.jpg,Introduction to Algebra | Algebra for Beginners | Math | LetsTute,https://www.youtube.com/embed/VqfeXMinM0U,74984,6325,85,0,0,15,85
PT14M45S,6/1/2020,20BYGqGufY8,https://i.ytimg.com/vi/20BYGqGufY8/maxresdefault.jpg,Grade 8 - Mathematics - Algebraic Expression 1 / WorksheetCloud Online Lesson,https://www.youtube.com/embed/20BYGqGufY8,13162,452,95,0,5,15,80
PT6M23S,9/17/2020,aq7rtToR1Uc,https://i.ytimg.com/vi/aq7rtToR1Uc/hqdefault.jpg,Factorisation using identities | Part 1/3 | English | Class 8,https://www.youtube.com/embed/aq7rtToR1Uc,2760,421,65,0,5,15,80
PT12M12S,2/19/2019,WwTdAYWOYPs,https://i.ytimg.com/vi/WwTdAYWOYPs/maxresdefault.jpg,Factorization: what is it and how is it done? | Class 8th Maths,https://www.youtube.com/embed/WwTdAYWOYPs,26822,652,35,0,5,15,80
